,url,name,active_from,active_to,position,college,height,weight,birth_date,NBA_2p,NBA_2pa,NBA_2pp,NBA_3p,NBA_3pa,NBA_3pp,NBA_ast,NBA_blk,NBA_drb,NBA_fg,NBA_fga,NBA_fgp,NBA_ft,NBA_fta,NBA_ftp,NBA_g,NBA_mp,NBA_orb,NBA_pts,NBA_stl,NBA_tov,NBA_trb,NCAA_2p,NCAA_2pa,NCAA_2pp,NCAA_3p,NCAA_3pa,NCAA_3pp,NCAA_ast,NCAA_blk,NCAA_drb,NCAA_fg,NCAA_fga,NCAA_fgp,NCAA_ft,NCAA_fta,NCAA_ftp,NCAA_g,NCAA_mp,NCAA_orb,NCAA_pts,NCAA_stl,NCAA_tov,NCAA_trb
4238,/players/t/tayloje01.html,Jeff Taylor,1983,1987,G,Texas Tech,6-4,175,"January 1, 1960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,9.6,.509,2.6,3.4,.779,115,30.8,,12.4,,,
4239,/players/t/tayloje03.html,Jeffery Taylor,2013,2015,F,Vanderbilt,6-7,225,"May 23, 1989",2.5,5.8,.424,0.7,2.6,.269,0.8,0.2,1.7,3.2,8.4,.376,1.0,1.8,.553,26,24.2,0.6,8.0,0.5,1.0,2.3,4.1,7.9,.520,0.9,2.4,.358,1.9,0.4,3.5,5.0,10.3,.483,3.4,4.9,.693,134,29.3,2.1,14.2,1.1,2.3,5.6
4240,/players/t/tayloje02.html,Jermaine Taylor,2010,2011,G,Central Florida,6-4,210,"December 8, 1986",2.4,4.4,.530,0.4,1.3,.311,0.9,0.1,1.1,2.8,5.8,.480,0.6,0.8,.750,34,14.2,0.8,6.6,0.4,1.4,1.8,3.8,7.0,.536,2.1,5.5,.376,1.4,0.4,2.3,5.8,12.5,.466,2.5,3.3,.764,122,25.8,1.5,16.2,0.9,2.2,3.9
4241,/players/t/taylojo01.html,Johnny Taylor,1998,2000,F,"Indian Hills Community College, Chattanooga",6-9,220,"June 4, 1974",1.6,3.6,.431,0.7,1.9,.382,0.7,0.5,2.0,2.3,5.5,.414,0.5,0.6,.739,36,20.1,0.8,5.8,0.8,0.9,2.8,5.3,9.6,.550,1.1,3.2,.337,2.0,0.8,,6.4,12.8,.497,3.4,5.0,.692,62,30.1,,17.3,1.0,2.4,7.2
4242,/players/t/taylole01.html,Leonard Taylor,1990,1990,F,California,6-8,220,"May 2, 1966",,,,,,,,,,,,,,,,,,,,,,,,,.565,,,.390,0.8,0.5,,5.5,10.3,.538,4.2,5.5,.771,104,33.0,,15.5,0.5,1.8,7.5
4243,/players/t/tayloma01.html,Maurice Taylor,1998,2007,F,"Michigan, LSU",6-9,260,"October 30, 1976",6.7,14.5,.463,0.0,0.1,.167,1.5,0.6,3.1,6.8,14.7,.461,3.3,4.5,.728,46,32.7,2.2,16.8,0.3,2.6,5.3,5.3,10.7,.500,0.1,0.2,.313,1.2,0.9,,5.4,10.8,.497,2.1,3.2,.642,98,28.5,,12.9,0.6,2.1,6.1
4244,/players/t/taylomi01.html,Mike Taylor,2009,2009,G,Iowa State,6-2,165,"January 21, 1986",,,,,,,,,,,,,,,,,,,,,,,2.8,7.3,.391,2.5,6.9,.360,4.5,0.1,3.4,5.3,14.2,.376,2.8,4.2,.682,31,35.0,0.7,16.0,1.1,5.4,4.1
4245,/players/t/taylool01.html,Oliver Taylor,1971,1974,G-F,Houston,6-2,194,"March 7, 1947",3.0,6.5,.457,0.0,0.1,.000,1.9,,2.5,3.0,6.6,.452,2.7,3.8,.708,82,23.1,1.6,8.6,,1.9,4.0,,,,,,,,,,7.8,14.7,.527,,,,56,37.3,,22.0,,,
4246,/players/t/tayloro01.html,Ronald Taylor,1970,1972,C,USC,7-1,265,"November 21, 1947",2.1,4.4,.481,0.0,0.0,,0.9,,2.3,2.1,4.4,.481,0.8,1.3,.557,72,12.1,1.7,5.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,
4247,/players/t/tayloty01.html,Tyshawn Taylor,2013,2014,G,Kansas,6-3,185,"April 12, 1990",1.2,3.4,.354,0.1,0.5,.250,1.6,0.0,0.5,1.3,4.0,.341,1.0,1.3,.800,23,11.7,0.1,3.9,0.5,1.3,0.7,3.0,5.7,.518,0.8,2.2,.370,3.9,0.2,1.9,3.8,7.9,.477,2.5,3.5,.708,146,27.7,0.3,10.8,1.2,2.6,2.2
4248,/players/t/taylovi01.html,Vince Taylor,1983,1983,G-F,Duke,6-5,180,"September 11, 1960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,9.5,.503,2.6,4.0,.645,120,35.4,,12.1,,,
4249,/players/t/teaglte01.html,Terry Teagle,1983,1993,F-G,Baylor,6-5,195,"April 10, 1960",2.1,4.2,.490,0.1,0.4,.259,0.9,0.1,0.7,2.2,4.6,.470,0.5,0.6,.841,68,9.1,0.4,5.0,0.2,0.9,1.1,,,,,,,,,,8.0,14.8,.538,4.0,5.3,.755,110,35.5,,19.9,,,
4250,/players/t/teaguje01.html,Jeff Teague,2010,2021,G,Wake Forest,6-3,195,"June 10, 1988",1.6,3.7,.449,0.3,0.7,.375,2.0,0.4,1.3,1.9,4.3,.438,1.1,1.4,.794,70,13.8,0.2,5.2,0.6,0.9,1.5,3.9,8.2,.477,1.3,3.0,.421,3.0,0.6,2.5,5.2,11.2,.462,4.8,5.9,.812,61,30.9,0.5,16.4,1.9,3.0,3.0
4251,/players/t/teaguma01.html,Marquis Teague,2013,2018,G,Kentucky,6-2,189,"February 28, 1993",0.8,2.5,.327,0.1,0.5,.278,1.5,0.1,1.0,1.0,3.0,.319,0.7,0.9,.743,40,11.1,0.0,2.7,0.3,1.0,1.0,3.0,6.8,.438,0.7,2.0,.325,4.8,0.3,2.1,3.6,8.8,.412,2.1,3.0,.714,40,32.6,0.4,10.0,0.9,2.7,2.5
4252,/players/t/teletmi01.html,Mirza Teletović,2013,2018,F,,6-9,242,"September 18, 1985",1.2,2.5,.472,1.9,4.8,.390,0.8,0.3,2.9,3.1,7.3,.418,0.6,0.9,.710,72,19.4,0.8,8.6,0.4,0.8,3.7,,,,,,,,,,,,,,,,,,,,,,
4253,/players/t/telfase01.html,Sebastian Telfair,2005,2015,G,,6-0,165,"June 9, 1985",2.5,6.1,.411,0.8,2.4,.352,3.6,0.1,1.5,3.4,8.5,.394,1.9,2.6,.743,68,24.1,0.3,9.5,1.0,1.7,1.8,,,,,,,,,,,,,,,,,,,,,,
4254,/players/t/templco01.html,Collis Temple,1975,1975,F,LSU,6-8,220,"November 8, 1952",,,,,,,,,,,,,,,,,,,,,,,1.8,3.5,.514,1.5,4.0,.372,1.7,0.3,,3.3,7.5,.438,2.1,2.7,.766,115,24.0,,10.1,1.0,1.9,3.7
4255,/players/t/templga01.html,Garrett Temple,2010,2021,G,LSU,6-5,195,"May 8, 1986",1.1,1.9,.588,0.3,1.3,.250,0.8,0.4,1.3,1.4,3.2,.448,1.8,2.7,.667,9,13.1,0.2,5.0,0.4,1.6,1.6,1.3,2.9,.470,0.8,3.0,.278,3.6,0.8,2.9,2.2,5.9,.371,1.5,1.9,.783,134,33.1,0.8,6.7,1.4,2.2,3.7
4256,/players/t/teodomi01.html,Miloš Teodosić,2018,2019,G,,6-5,196,"March 19, 1987",0.5,0.9,.538,0.7,1.8,.370,2.1,0.1,0.9,1.1,2.7,.425,0.3,0.5,.571,15,10.0,0.2,3.2,0.2,1.4,1.1,,,,,,,,,,,,,,,,,,,,,,
4257,/players/t/terreir01.html,Ira Terrell,1977,1979,F-C,SMU,6-8,200,"June 19, 1954",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4258,/players/t/terreja01.html,Jared Terrell,2019,2019,G,Rhode Island,6-3,227,"February 10, 1995",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4259,/players/t/terryca01.html,Carlos Terry,1981,1983,G-F,Winston-Salem State,6-5,210,"June 22, 1956",0.2,0.9,.250,0.0,0.2,.000,0.6,0.1,0.5,0.2,1.2,.200,0.2,0.3,.750,13,4.6,0.4,0.7,0.2,0.4,0.9,,,,,,,,,,,,,,,,,,,,,,
4260,/players/t/terrych01.html,Chuck Terry,1973,1977,F,Cal State Long Beach,6-6,215,"September 27, 1950",2.0,4.5,.444,0.0,0.0,.500,1.1,0.1,1.5,2.0,4.5,.444,0.5,0.6,.878,68,16.5,1.0,4.5,0.3,0.5,2.5,,,,,,,,,,,,,,,,,,,,,,
4261,/players/t/terrycl01.html,Claude Terry,1973,1978,G-F,Stanford,6-4,195,"January 12, 1950",1.7,3.7,.450,0.2,0.6,.400,1.2,0.1,0.8,1.9,4.3,.443,1.0,1.2,.870,60,9.8,0.4,5.0,0.2,1.0,1.2,,,,,,,,,,,,,,,,,,,,,,
4262,/players/t/terryem01.html,Emanuel Terry,2019,2019,F,Lincoln Memorial,6-9,220,"August 21, 1996",2.0,3.0,.667,0.0,0.0,,0.5,0.0,2.0,2.0,3.0,.667,0.5,1.0,.500,2,10.0,1.0,4.5,1.5,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
4263,/players/t/terryja01.html,Jason Terry,2000,2018,G,Arizona,6-2,185,"September 15, 1977",5.8,12.8,.448,1.5,3.8,.395,4.9,0.1,2.8,7.3,16.7,.436,3.7,4.4,.846,82,37.7,0.5,19.7,1.3,2.9,3.3,2.3,4.6,.503,1.5,4.0,.374,3.8,0.1,,3.8,8.6,.443,2.3,2.9,.784,129,25.1,,11.3,1.9,2.4,2.3
4264,/players/t/terryty01.html,Tyrell Terry,2021,2021,G,Stanford,6-2,160,"September 28, 2000",,,,,,,,,,,,,,,,,,,,,,,2.7,5.8,.470,2.0,4.9,.408,3.2,0.1,4.1,4.7,10.7,.441,3.2,3.5,.891,31,32.6,0.4,14.6,1.4,2.6,4.5
4265,/players/t/thabeha01.html,Hasheem Thabeet,2010,2014,C,UConn,7-3,263,"February 16, 1987",0.4,0.9,.425,0.0,0.0,,0.1,0.3,1.1,0.4,0.9,.425,0.4,0.7,.543,47,7.9,0.5,1.1,0.2,0.4,1.6,3.6,5.9,.611,0.0,0.0,,0.4,4.2,5.4,3.6,5.9,.611,3.1,5.0,.625,100,29.3,3.0,10.3,0.4,1.8,8.5
4266,/players/t/thackto01.html,Tom Thacker,1964,1971,G-F,Cincinnati,6-2,170,"November 2, 1939",1.0,3.1,.333,,,,0.7,,,1.0,3.1,.333,0.4,0.9,.489,55,8.5,,2.5,,,2.3,,,,,,,,,,,,,,,,,,,,,,
4267,/players/t/thearfl01.html,Floyd Theard,1970,1970,G,Kentucky State University,6-1,170,"September 5, 1944",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4268,/players/t/theisda01.html,Daniel Theis,2018,2021,C,,6-8,245,"April 4, 1992",1.8,3.0,.603,0.4,1.0,.388,1.0,0.6,2.1,2.2,4.0,.549,0.8,1.2,.737,66,13.8,1.3,5.7,0.3,0.5,3.4,,,,,,,,,,,,,,,,,,,,,,
4269,/players/t/theusre01.html,Reggie Theus,1979,1991,G,UNLV,6-7,190,"October 13, 1957",6.6,13.0,.504,0.3,1.3,.267,6.3,0.2,2.3,6.9,14.3,.483,6.1,7.3,.838,82,36.9,1.7,20.2,1.4,4.2,4.0,,,,,,,,,,4.7,10.0,.469,,,,91,25.3,,12.9,,,
4270,/players/t/thibepe01.html,Peter Thibeaux,1985,1986,F,Saint Mary's,6-7,210,"October 3, 1961",2.3,5.4,.430,0.0,0.1,.400,0.7,0.4,1.1,2.4,5.5,.429,0.7,1.1,.604,42,12.6,0.7,5.5,0.5,0.9,1.8,,,,,,,,,,5.7,10.1,.563,2.7,3.7,.727,106,27.8,,14.1,,,
4271,/players/t/thiebbi01.html,Bill Thieben,1957,1958,F-C,Hofstra,6-7,215,"March 28, 1935",,,,,,,,,,1.6,5.3,.294,,,,27,9.0,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
4272,/players/t/thigpju01.html,Justus Thigpen,1970,1974,G,Weber State,6-1,160,"August 13, 1947",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4273,/players/t/thirdda01.html,David Thirdkill,1983,1987,F-G,Bradley,6-7,195,"April 12, 1960",0.7,1.5,.437,0.0,0.0,.000,0.6,0.1,0.5,0.7,1.6,.431,0.3,0.7,.484,46,6.3,0.2,1.7,0.2,0.4,0.7,,,,,,,,,,5.2,10.4,.499,3.0,4.5,.667,94,35.8,,13.4,,,
4274,/players/t/thomaad01.html,Adonis Thomas,2014,2014,F,Memphis,6-7,200,"March 25, 1993",0.8,1.5,.500,0.0,0.8,.000,0.5,0.0,0.8,0.8,2.3,.333,0.3,0.3,1.000,4,6.0,0.0,1.8,0.0,0.0,0.8,3.3,7.2,.458,0.7,2.3,.325,1.5,0.7,2.8,4.1,9.5,.426,1.9,2.5,.745,55,27.5,1.3,10.7,0.6,1.5,4.0
4275,/players/t/thomabi01.html,Billy Thomas,2005,2008,G,Kansas,6-4,208,"December 23, 1975",0.2,0.6,.300,0.6,1.8,.333,0.5,0.1,0.5,0.8,2.4,.325,0.1,0.1,1.000,17,7.7,0.3,2.2,0.6,0.4,0.8,1.0,1.9,.526,2.0,5.0,.389,1.2,0.1,,3.0,7.0,.427,0.5,0.7,.722,137,17.3,,8.4,0.9,0.9,2.1
4276,/players/t/thomabr01.html,Brodric Thomas,2021,2021,G,Truman State University,6-5,185,"January 28, 1997",0.3,0.3,1.000,0.3,1.5,.167,1.0,0.3,0.8,0.5,1.8,.286,1.3,1.8,.714,4,6.0,0.3,2.5,0.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
4277,/players/t/thomaca01.html,Carl Thomas,1992,1998,G,Eastern Michigan,6-4,175,"October 3, 1969",,,,,,,,,,,,,,,,,,,,,,,2.0,3.8,.535,1.6,3.9,.418,2.2,0.4,,3.7,7.7,.475,1.5,2.0,.753,113,25.7,,10.4,1.1,1.6,4.0
4278,/players/t/thomach01.html,Charles Thomas,1992,1992,G,Eastern Michigan,6-3,175,"October 3, 1969",,,,,,,,,,,,,,,,,,,,,,,1.2,2.2,.563,1.1,2.9,.361,2.2,0.1,,2.3,5.1,.447,0.8,1.1,.742,109,20.6,,6.5,1.2,,3.2
4279,/players/t/thomaet01.html,Etan Thomas,2002,2011,F,Syracuse,6-9,256,"April 1, 1978",1.6,3.3,.492,0.0,0.0,,0.1,0.6,2.5,1.6,3.3,.492,1.6,2.5,.638,38,13.5,1.8,4.8,0.2,0.9,4.3,4.1,6.8,.600,0.0,0.0,,0.4,3.5,,4.1,6.8,.600,2.9,4.8,.598,122,26.8,,11.0,0.7,1.7,6.9
4280,/players/t/thomair01.html,Irving Thomas,1991,1991,F,"Kentucky, Florida State",6-8,225,"January 2, 1966",,,,,,,,,,,,,,,,,,,,,,,,,.497,,,.000,0.9,0.8,,5.2,10.5,.493,3.0,4.2,.710,61,30.3,,13.4,1.0,2.1,7.0
4281,/players/t/thomais02.html,Isaiah Thomas,2012,2021,G,Washington,5-9,185,"February 7, 1989",3.2,6.5,.491,1.5,4.1,.358,4.0,0.0,1.7,4.6,10.5,.440,3.2,3.6,.882,79,26.9,0.4,13.9,0.8,1.8,2.0,3.7,7.6,.490,1.6,4.8,.325,4.0,0.1,2.8,5.3,12.4,.426,4.3,6.0,.713,105,30.4,0.7,16.4,1.2,2.7,3.5
4282,/players/t/thomais01.html,Isiah Thomas,1982,1994,G,Indiana,6-1,180,"April 30, 1961",8.5,17.4,.488,0.4,1.5,.288,7.8,0.4,2.8,9.0,19.0,.472,4.5,6.4,.710,81,38.2,1.3,22.9,2.5,4.0,4.0,,,,,,,,,,5.8,10.9,.534,3.7,5.0,.756,63,34.5,,15.4,,,
4283,/players/t/thomaja01.html,Jamel Thomas,2000,2001,F,Providence,6-6,215,"March 25, 1973",1.7,3.0,.556,0.0,0.3,.000,0.7,0.0,0.7,1.7,3.3,.500,0.3,0.3,1.000,3,6.3,0.0,3.7,0.0,0.3,0.7,3.9,8.6,.451,1.6,4.7,.342,2.0,0.3,,5.5,13.3,.413,3.3,4.5,.736,124,29.9,,15.9,1.3,3.0,5.9
4284,/players/t/thomaja02.html,James Thomas,2005,2006,F,Texas,6-8,235,"November 22, 1980",1.2,2.0,.611,0.0,0.0,,0.4,0.4,2.2,1.2,2.0,.611,0.2,0.7,.333,9,12.4,1.7,2.7,0.4,0.8,3.9,3.0,6.0,.508,0.0,0.0,,0.4,0.8,5.0,3.0,6.0,.508,2.5,4.2,.603,134,21.6,3.0,8.6,0.5,1.4,8.0
4285,/players/t/thomaji01.html,Jim Thomas,1984,1991,G,Indiana,6-3,190,"October 19, 1960",4.2,8.6,.496,0.1,0.5,.190,2.9,0.1,2.3,4.3,9.1,.478,2.3,2.9,.782,80,25.7,0.9,11.1,1.0,1.6,3.3,,,,,,,,,,2.6,5.1,.512,1.4,1.9,.773,113,23.3,,6.6,,,
4286,/players/t/thomajo01.html,Joe Thomas,1971,1971,F,Marquette,6-6,205,"March 9, 1948",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4287,/players/t/thomajo02.html,John Thomas,1998,2006,F,Minnesota,6-9,265,"September 8, 1975",1.2,2.4,.513,0.0,0.0,,0.4,0.3,1.2,1.2,2.4,.513,0.8,1.0,.788,33,11.2,1.0,3.3,0.6,1.0,2.1,2.8,5.7,.497,0.0,0.0,.000,0.7,0.8,,2.8,5.7,.496,1.5,2.8,.536,124,20.7,,7.1,0.6,1.5,5.1
4288,/players/t/thomake01.html,Kenny Thomas,2000,2010,F,New Mexico,6-7,261,"July 25, 1977",2.4,5.0,.485,0.3,1.2,.272,1.0,0.6,4.0,2.8,6.3,.443,1.2,1.7,.722,74,24.6,1.6,7.1,0.5,1.6,5.6,4.9,8.6,.569,0.5,1.5,.353,2.1,1.9,,5.4,10.1,.537,4.3,5.9,.740,123,32.0,,15.7,0.9,2.9,8.4
4289,/players/t/thomakh01.html,Khyri Thomas,2019,2021,G,Creighton,6-3,210,"May 8, 1996",0.0,0.4,.000,0.6,1.8,.357,0.4,0.0,0.0,0.6,2.1,.294,0.3,0.5,.500,8,7.6,0.1,2.1,0.4,0.4,0.1,2.9,5.1,.578,1.3,3.2,.406,2.5,0.3,3.5,4.2,8.2,.511,1.5,2.1,.719,102,27.2,1.1,11.2,1.4,1.6,4.6
4290,/players/t/thomaku01.html,Kurt Thomas,1996,2013,F,TCU,6-9,230,"October 4, 1972",2.2,5.8,.375,0.0,0.1,.000,0.5,0.5,4.2,2.2,5.8,.371,1.9,2.6,.761,18,20.8,1.7,6.3,0.7,1.4,5.9,6.5,12.0,.540,0.2,0.7,.250,1.2,1.9,,6.6,12.7,.524,3.9,5.7,.682,87,23.7,,17.4,1.0,2.2,9.0
4291,/players/t/thomala01.html,Lance Thomas,2012,2020,F,Duke,6-8,240,"April 24, 1988",0.9,1.8,.500,0.0,0.0,,0.3,0.1,1.2,0.9,1.8,.500,0.7,1.0,.729,59,10.9,0.7,2.5,0.2,0.2,1.9,1.7,3.2,.525,0.0,0.0,,0.5,0.2,1.8,1.7,3.2,.525,1.3,2.1,.600,140,19.7,1.8,4.6,0.6,1.2,3.6
4292,/players/t/thomama01.html,Malcolm Thomas,2012,2015,F,"Pepperdine, San Diego State",6-9,225,"November 8, 1988",0.4,0.8,.500,0.0,0.0,,0.3,0.2,0.9,0.4,0.8,.500,0.4,0.7,.625,12,4.8,0.4,1.3,0.2,0.3,1.3,4.1,7.5,.549,0.1,0.2,.235,2.3,1.8,5.1,4.2,7.8,.539,2.7,4.6,.584,71,30.8,2.8,11.2,0.7,2.0,7.9
4293,/players/t/thomama02.html,Matt Thomas,2020,2021,G,Iowa State,6-4,190,"August 4, 1994",0.5,1.0,.489,0.6,1.8,.338,0.4,0.0,0.8,1.1,2.8,.394,0.3,0.3,.857,45,7.2,0.2,3.1,0.1,0.3,1.0,1.0,2.1,.484,1.8,4.6,.401,1.3,0.2,2.8,2.9,6.7,.427,0.9,1.1,.815,138,25.4,0.4,8.5,0.7,0.8,3.1
4294,/players/t/thomaro01.html,Ronald Thomas,1973,1976,F,Louisville,6-6,215,"November 19, 1950",1.8,3.7,.477,0.0,0.1,.143,0.9,0.1,2.5,1.8,3.8,.469,0.5,0.9,.587,71,13.7,1.6,4.1,0.7,1.0,4.1,,,,,,,,,,,,,,,,,,,,,,
4295,/players/t/thomate01.html,Terry Thomas,1976,1976,F,Detroit Mercy,6-8,220,"August 20, 1953",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8.6,.463,,,,76,,,8.8,,,
4296,/players/t/thomati01.html,Tim Thomas,1998,2010,F,Villanova,6-10,230,"February 26, 1977",2.2,4.2,.526,0.4,1.4,.309,0.9,0.2,1.5,2.6,5.6,.473,1.5,2.2,.652,<strong>50</strong>,16.2,1.0,7.2,0.5,0.9,2.5,4.4,8.6,.507,1.5,4.4,.336,2.1,1.0,,5.8,13.0,.450,3.8,4.8,.796,32,31.4,,16.9,1.8,2.8,6.0
4297,/players/t/thomaty01.html,Tyrus Thomas,2007,2015,F,LSU,6-9,215,"August 17, 1986",2.5,5.9,.426,0.0,0.1,.167,1.2,1.0,3.2,2.5,5.9,.423,1.7,2.4,.741,74,18.0,1.4,6.8,0.6,1.0,4.6,4.7,7.8,.606,0.0,0.0,1.000,1.3,3.1,6.4,4.8,7.8,.608,2.8,4.3,.657,32,25.9,2.8,12.3,1.0,1.8,9.2
4298,/players/t/thomawi01.html,Willis Thomas,1968,1968,G,Harbor College,6-2,185,,5.7,12.6,.449,0.0,0.1,.000,1.0,,,5.7,12.7,.446,0.9,1.3,.688,24,22.6,,12.3,,,2.4,,,,,,,,,,,,,,,,,,,,,,
4299,/players/t/thomptr02.html,Trey Thompkins,2012,2012,F,Georgia,6-10,245,"May 20, 1990",,,,,,,,,,,,,,,,,,,,,,,5.1,10.3,.496,0.9,2.5,.357,1.4,1.3,5.8,6.0,12.8,.469,2.8,3.8,.729,89,29.5,2.0,15.7,1.0,2.6,7.8
4300,/players/t/thompbe01.html,Bernard Thompson,1985,1989,F-G,Fresno State,6-6,210,"August 30, 1962",3.2,6.5,.491,0.0,0.0,.000,2.2,0.2,1.4,3.2,6.5,.489,2.1,2.6,.809,61,21.0,1.0,8.5,0.8,1.5,2.3,,,.590,,,,,,,4.4,7.7,.577,3.1,4.1,.754,121,28.6,,12.0,,,
4301,/players/t/thompbi01.html,Billy Thompson,1987,1992,F,Louisville,6-7,195,"December 1, 1963",0.3,1.4,.231,0.0,0.0,,0.1,0.0,0.8,0.3,1.4,.231,0.9,1.1,.800,9,4.2,0.2,1.6,0.1,0.7,1.0,,,,,,,,,,4.6,8.6,.528,2.7,3.7,.719,143,28.4,,11.8,,,
4302,/players/t/thompbr01.html,Brooks Thompson,1995,1998,G,"Texas A&M, Oklahoma State",6-4,193,"July 19, 1970",0.7,1.2,.590,0.8,1.9,.391,0.9,0.0,0.6,1.5,3.1,.466,0.6,0.8,.704,33,7.5,0.1,4.2,0.4,0.7,0.7,2.4,5.0,.475,2.7,6.3,.431,5.4,0.1,,5.1,11.2,.451,3.0,3.9,.774,63,33.3,,15.8,2.7,3.2,4.0
4303,/players/t/thompco01.html,Corny Thompson,1983,1983,F,UConn,6-8,225,"February 5, 1960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,11.7,.494,4.4,5.6,.781,114,34.8,,15.9,,,
4304,/players/t/thompda01.html,David Thompson,1976,1984,G-F,NC State,6-4,195,"July 13, 1954",10.0,19.8,.507,,,,4.1,0.6,2.4,10.0,19.8,.507,5.8,7.6,.766,82,36.6,1.7,25.9,1.4,,4.1,,,,,,,,,,10.9,19.7,.553,,,,86,35.4,,26.8,,,
4305,/players/t/thompdi01.html,Dijon Thompson,2006,2007,G-F,UCLA,6-7,195,"February 23, 1983",1.0,2.2,.462,0.0,0.3,.000,0.3,0.0,0.8,1.0,2.5,.400,0.8,1.0,.833,6,8.3,0.5,2.8,0.0,0.2,1.3,3.5,6.8,.510,1.1,3.1,.362,2.0,0.3,3.3,4.6,10.0,.464,2.1,2.7,.781,117,27.8,1.4,12.5,1.1,2.4,4.7
4306,/players/t/thompge01.html,George Thompson,1970,1975,G,Marquette,6-2,200,"November 29, 1947",6.7,13.8,.488,0.3,1.1,.256,2.5,,2.0,7.0,14.9,.471,4.2,5.9,.715,82,30.1,1.6,18.5,,2.4,3.5,,,,,,,,,,7.6,15.5,.487,,,,87,,,20.4,,,
4307,/players/t/thompho01.html,Hollis Thompson,2014,2017,G-F,Georgetown,6-8,206,"April 3, 1991",1.5,3.6,.426,1.6,4.0,.401,1.2,0.4,2.0,3.2,7.6,.413,0.9,1.3,.708,71,25.0,0.7,8.8,0.8,0.9,2.8,1.8,3.6,.508,1.3,2.9,.440,1.1,0.4,3.0,3.1,6.5,.478,1.2,1.7,.676,99,24.6,1.1,8.7,0.8,1.1,4.1
4308,/players/t/thompja01.html,Jack Thompson,1969,1969,G,South Carolina,6-1,185,"March 26, 1946",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4309,/players/t/thompja02.html,Jason Thompson,2009,2016,F-C,Rider University,6-11,250,"July 21, 1986",4.9,10.3,.477,0.0,0.1,.100,1.7,1.0,5.5,4.9,10.5,.472,2.6,3.7,.715,75,31.4,3.0,12.5,0.5,1.9,8.5,6.0,11.0,.544,0.2,0.8,.291,2.0,1.9,6.6,6.2,11.8,.526,4.0,6.0,.667,122,32.1,3.0,16.7,0.9,2.6,9.6
4310,/players/t/thompjo01.html,John Thompson,1965,1966,F,Providence,6-10,225,"September 2, 1941",,,,,,,,,,1.4,3.0,.467,,,,10,7.2,,3.2,,,,,,,,,,,,,7.4,13.9,.531,,,,79,37.6,,19.2,,,
4311,/players/t/thompke01.html,Kevin Thompson,1994,1994,C-F,NC State,6-11,260,"February 7, 1971",,,,,,,,,,,,,,,,,,,,,,,4.5,7.6,.592,0.0,0.1,.143,1.4,1.3,,4.5,7.6,.588,1.6,2.8,.563,118,27.8,,10.6,0.5,1.4,6.9
4312,/players/t/thompkl01.html,Klay Thompson,2012,2019,G-F,Washington State,6-6,215,"February 8, 1990",3.6,8.3,.437,2.6,6.4,.401,2.2,0.5,3.3,6.2,14.7,.422,1.6,1.9,.841,<strong>82</strong>,35.8,0.4,16.6,1.0,1.9,3.7,3.6,8.1,.450,2.5,6.3,.390,2.6,0.8,3.9,6.1,14.4,.424,3.2,3.9,.827,98,34.4,0.9,17.9,1.3,2.9,4.8
4313,/players/t/thompla01.html,LaSalle Thompson,1983,1997,C-F,Texas,6-10,245,"June 23, 1961",4.2,8.0,.523,0.0,0.0,,1.1,1.8,5.6,4.2,8.0,.523,2.0,2.8,.717,80,23.9,3.3,10.3,0.9,2.1,8.9,,,,,,,,,,6.7,12.1,.553,3.4,4.8,.713,87,35.9,,16.8,,,
4314,/players/t/thompmy01.html,Mychal Thompson,1979,1991,C-F,Minnesota,6-10,226,"January 30, 1955",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,15.1,.567,,,,96,,,20.8,,,
4315,/players/t/thompmy02.html,Mychel Thompson,2012,2012,G,Pepperdine,6-6,211,"June 1, 1988",,,,,,,,,,,,,,,,,,,,,,,2.3,6.1,.380,1.5,4.6,.326,1.6,0.6,3.0,3.8,10.7,.357,1.9,2.5,.760,128,29.1,1.3,11.0,1.1,1.7,4.3
